text,label_id,label_text,label
"Bought this as a gift for father-in-law. Father-in-law is a big Bass Pro Shop fan, so this gift card went over well.",4.0,very positive,4
cute holiday boxes to go with amazon gift cards - whats not to like?. my fav! cute holiday boxes to go with amazon gift cards - whats not to like?,4.0,very positive,4
... go with amazon gift cards - whats not to like?. cute holiday boxes to go with amazon gift cards - whats not to like?,4.0,very positive,4
whats not to like?. cute envelopes - no additional costs. whats not to like?,4.0,very positive,4
"Confused by reviews but my card was loaded! And wrapped nicely. Card came right away from Amazon and in the cute box. Although, the reviews were making me very nervous because they said their cards were not loaded and this was a gift for someone. I tried to check the balance and it actually ended up adding the card onto my personal amazon account (lol ugh) and then I had no gift.... GOOD NEWS it had money on it BAD NEWS now I had to buy a second gift card elsewhere and sometimes you can’t trust reviews lol",4.0,very positive,4
Easy to use.. so easy to do.,4.0,very positive,4
"So Easy to use...... The Gift Card Reload is very easy to use. Since I am a Voracious Reader it sure comes in handy and I like the 1 click purchase that is so easy to use, too. Thanks, Amazon for making my life so much easier!!!  Amarillo Turtle",4.0,very positive,4
Best place to buy gift cards. Tin was adorable.,4.0,very positive,4
Nope. Big pain to wait for and didn't get the bonus that was advertised with a first time purchase. Very disappointed.,0.0,very negative,0
Too cute!!. Unbelievably cute!,4.0,very positive,4
Able to use for several orders. Used for several orders,4.0,very positive,4
Five Stars. easy peasy shopping,4.0,very positive,4
Five Stars. Looks classy. Gave it as a wedding gift.,4.0,very positive,4
"Great for Gifts. Handy way for a quick gift, no purchase fees and reloadable.",4.0,very positive,4
Adorable for kids of any age.  The reindeer is a tree ornament. Very cute and the reindeer is a tree ornament. Gave these gift cards to niece's and nephew's for Christmas.,4.0,very positive,4
Can make purchases right away after receiving gift card.. Loved that it's so easy to pay for products with the gift card.,4.0,very positive,4
My son is Happy with a gift card!. It’s a gift for my son who is single and I don’t like to buy for!!!!,4.0,very positive,4
Easy to send gift. Easy to set up and send,4.0,very positive,4
Five Stars. birthday gift for great-neice,4.0,very positive,4
"timing. Purchased this gift card for a birthday gift.  Ordered it three weeks before the day,  so I thought in enough time to inspect it.  Wrong!  It arrived the day of the  party,  leaving me frustrated, and out in search of a gift.  Card is perfect, package is sweet, arrivrd in perfect condition,  TIMING of the delivery is NOT.",4.0,very positive,4
"Four Stars. Since I ordered $25 and $50 cards, it was difficult to know which was which.",3.0,positive,3
"It's a gift card. eGift Card, quick and easy. A bonus that there was a promotion. Can't be beat.",4.0,very positive,4
Card in a slot you can pull out. Self explanatory. It is put in a cute pouch I have this to someone having a wedding.,4.0,very positive,4
Can't wait to try it. Trying to reload,3.0,positive,3
Five Stars. Everyone loved the clever card holders.,4.0,very positive,4
Love. Food was great,4.0,very positive,4
BUYER BEWARE!! DO NOT BUY!!!. DON'T BUY!!! BUYER BEWARE!!<br /><br />these travel vouchers are usually only valid for the name on there. I know I fly united and they only honor it for the name matching on the travel voucher.,0.0,very negative,0
"Exactly as described. What can I say? It was a gift card, came in a timely manner, and it worked. A good buy.",4.0,very positive,4
"Easy and Valued Gift. Amazon shopping card makes a wonderful gift for my family living out of town. I don't know their sizes, or what they already have under the tree. Now they can pick out something they want or need.  It comes in a nice gift box too.",4.0,very positive,4
"cute for a gift. Cute for a gift.  Unfortunately, arrived a day late.  Oh well.",4.0,very positive,4
Five Stars. Really a cute way to give gift cards!,4.0,very positive,4
Nice gift. Good giftable item,4.0,very positive,4
"Physical. This mails physically, so beware! Worked though.",4.0,very positive,4
Most every thing is 34or5. I am happy with almost everything I order,4.0,very positive,4
"One more present sent out. I didn’t have to leave the house or rap it up , just sent it on it’s way.",4.0,very positive,4
I like not having a bunch of little charges on my .... Very convenient. I like not having a bunch of little charges on my statement.,4.0,very positive,4
Home of delicious favorites !. Received in the mail quickly.  I used the card as a gift for my son who takes his little son out for breakfast on his day off.,4.0,very positive,4
Five Stars. Very cute,4.0,very positive,4
Five Stars. Very cute,4.0,very positive,4
Convenient. Gift card reload are great especially when you are using Amazon for Christmas shopping.,4.0,very positive,4
Fast shipment!. Arrived very quickly!  Perfect for a last minute gift!,4.0,very positive,4
Boxed Nicely. I have ordered this gift several times in different colors as baby gifts.  It dresses up giving a gift card and is easy to give in person or mail.,4.0,very positive,4
Can't Go Wrong. I have purchased this gift card tin several times.  I like it because it is cute to give and the parents love to be able to purchase what they need for the baby.,4.0,very positive,4
"Cute package!. It's a gift card, so there's not much to say. The cupcake tin is very cute and could be a keepsake.",4.0,very positive,4
Easy to Use. Effortless,4.0,very positive,4
"Gift Card with limitations. Was not able to apply this to my credit card balance like I wanted to. Aamazon wants me to spend more money,,to use the gift card.",0.0,very negative,0
"One Star. I really do not want it, Buy it late night without thinking",0.0,very negative,0
Five Stars. Very impressive!,4.0,very positive,4
Great gift card!. I loved the little box and so did the gift card recipient!,4.0,very positive,4
Perfect gift. Really convenient way to gift and its tailored to the event!,4.0,very positive,4
gift card. its ok,2.0,neutral,2
This is the perfect gift for Amazon lovers. This is a great way to get your family members who use Amazon exactly what they want.  The presentation is very festive as well.  This gift cards are also perfect for service people that you use year round.,4.0,very positive,4
Wife loved this gift. She was able to buy stuff from Amazon. What could be better?,4.0,very positive,4
Great!! That's what I want it. Great !! That's what I want it !! Thanks AAA+++,4.0,very positive,4
Five Stars. works great,4.0,very positive,4
Basic gift card. It's a gift card,4.0,very positive,4
Great gift. Great gift for students of any age,4.0,very positive,4
"WooHoo!. &#34;WooHoo!&#34;, is what my college student grandson said when he got his Thanksgiving",4.0,very positive,4
Long Island Ice Tea anyone?. Came quickly and was as expected.,4.0,very positive,4
Five Stars. so quick and easy!,4.0,very positive,4
Cute box. Cute box to give gift card. Nice that I didn’t have to wrap it or just place it in a card. No damage noted during shipping.,4.0,very positive,4
Buy. Spendable,3.0,positive,3
Nicely made. Nicer than those cheap envelopes you can get for gift cards.,4.0,very positive,4
"Can't go wrong with this!. An Amazon gift card is ALWAYS appreciated, as there are so many wonderful items from which to choose! The recipient was extremely pleased with this present.",4.0,very positive,4
Starbucks. I love coffee,4.0,very positive,4
Great value.. Great value.,4.0,very positive,4
Five Stars. fast-easy and the bonus was awesome,4.0,very positive,4
Five Stars. Great gift for my dad,4.0,very positive,4
Five Stars. GREAT CHRISTMAS GIFT FOT THE ANIMAL LOVER IN YOUR LIFE!,4.0,very positive,4
All good 👍. Quick ship. Card worked as expected.,4.0,very positive,4
On time. Arrived on time and as promised,4.0,very positive,4
none. no commments,4.0,very positive,4
What teens and young adults love. Great gift,4.0,very positive,4
Great card with no decrease in value.. This was a great option- only a one time fee.  The value doesn’t d crease due to inactivity.  Would definitely purchase again.,4.0,very positive,4
Doesn’t loose value.. Great option- and the amount doesn’t decrease due to inactivity.  There is a one time fee for the card and that is all that is charged for the duration of the card.,4.0,very positive,4
